type,subtype,price_m2,living_area,land_area,facades,state,furnished,terrace,garden,pool,distance
house,cottage,1838.0,155,174,4,4,False,True,True,False,55.38
apartment,apartment,1839.0,87,0,2,8,False,False,False,False,56.563
apartment,duplex,1839.0,81,0,2,4,False,False,False,False,92.622
apartment,apartment,1839.0,87,0,2,8,False,False,False,False,56.563
house,residence,1839.0,106,1068,2,2,False,False,True,False,31.012
house,villa,1840.0,269,770,4,2,False,True,True,False,26.448
house,residence,1840.0,201,3400,4,4,False,True,True,False,126.211
house,residence,1840.0,157,892,4,4,False,True,True,False,103.465
house,residence,1840.0,157,560,3,8,False,True,True,False,89.21
house,residence,1840.0,292,1031,4,2,False,True,True,False,16.459
house,residence,1842.0,108,140,2,6,False,True,False,False,42.755
apartment,apartment,1842.0,70,0,2,4,True,True,False,False,92.277
apartment,apartment,1842.0,70,0,2,4,False,True,True,False,42.514
house,residence,1842.0,350,1000,4,8,False,False,True,False,62.888
house,residence,1842.0,228,509,3,8,False,True,True,False,108.799
apartment,ground-floor,1842.0,152,0,2,6,False,False,True,False,13.119
apartment,apartment,1842.0,108,0,3,8,False,True,False,False,49.256
house,villa,1842.0,350,1726,4,4,False,True,True,False,22.701
house,chalet,1842.0,95,1174,4,2,True,True,True,False,96.938
house,residence,1843.0,160,1153,4,2,False,False,True,False,88.375
apartment,apartment,1843.0,99,0,2,4,False,True,False,False,56.563
house,residence,1843.0,179,595,3,4,False,True,False,False,61.777
house,residence,1843.0,160,300,2,4,False,True,True,False,63.922
house,residence,1843.0,160,4155,4,4,False,True,True,True,62.977
apartment,studio,1843.0,32,0,2,4,True,True,False,False,127.872
house,master-house,1843.0,160,300,2,4,False,True,True,False,63.922
house,residence,1844.0,135,258,2,8,False,True,True,False,49.047
house,residence,1844.0,122,831,3,2,False,True,True,False,70.179
house,residence,1844.0,135,266,2,4,False,True,True,False,37.786
apartment,apartment,1844.0,135,0,3,8,False,True,False,False,69.021
apartment,apartment,1844.0,90,0,2,8,False,True,False,False,92.273
house,residence,1844.0,270,283,2,8,False,True,False,False,40.246
house,residence,1844.0,135,729,2,4,False,True,True,False,99.78
house,residence,1845.0,200,363,3,8,False,True,True,False,126.093
house,bungalow,1845.0,200,1200,4,2,False,True,True,False,73.842
house,residence,1845.0,200,445,3,4,False,True,True,False,62.068
house,residence,1845.0,265,1200,4,4,False,False,True,False,85.437
house,residence,1845.0,189,1334,4,8,False,False,True,False,73.897
house,mixed-building,1845.0,162,120,2,2,False,True,False,False,0.021
house,residence,1845.0,200,445,3,4,False,True,True,False,59.062
apartment,apartment,1846.0,130,0,2,4,False,False,False,False,45.688
house,residence,1846.0,241,500,2,8,False,True,True,True,33.59
apartment,apartment,1846.0,65,0,2,2,False,False,False,False,56.563
house,residence,1846.0,130,813,4,2,False,False,True,False,92.169
house,residence,1846.0,124,105,2,4,False,True,True,False,44.945
house,residence,1846.0,143,549,3,4,False,True,True,False,100.048
house,residence,1846.0,130,548,3,2,False,False,True,False,28.379
house,residence,1847.0,92,104,2,4,False,True,True,False,96.284
house,residence,1847.0,203,495,4,8,False,True,True,False,84.393
house,residence,1847.0,216,1220,4,6,False,True,False,False,114.139
apartment,apartment,1847.0,46,0,3,2,False,False,False,False,52.217
house,residence,1848.0,324,501,2,8,False,True,True,False,35.182
house,residence,1848.0,257,2163,4,8,False,True,True,True,79.377
house,mixed-building,1848.0,376,175,2,4,False,False,True,False,1.729
apartment,apartment,1848.0,86,0,2,4,False,False,False,False,56.563
house,residence,1848.0,178,1256,4,2,False,False,False,False,19.961
house,residence,1849.0,73,1123,4,2,False,False,True,False,62.888
house,residence,1849.0,100,93,2,4,False,True,False,False,93.16
house,residence,1849.0,100,93,2,4,False,True,False,False,93.16
apartment,duplex,1850.0,100,0,3,4,False,True,True,False,63.042
house,residence,1850.0,100,208,3,4,False,True,True,False,63.042
house,residence,1850.0,140,72,4,2,False,True,True,False,42.535
house,residence,1850.0,208,1153,4,2,False,True,True,False,19.326
apartment,apartment,1850.0,100,0,2,2,False,True,False,False,1.757
house,residence,1850.0,127,367,3,4,False,True,True,False,92.273
apartment,apartment,1850.0,100,0,2,2,False,True,False,False,4.495
apartment,apartment,1850.0,100,0,2,4,False,False,False,False,54.542
house,residence,1851.0,270,3101,4,2,False,False,True,False,101.633
house,villa,1851.0,189,2000,4,4,False,True,True,True,61.298
house,residence,1851.0,135,57,3,4,False,False,True,False,48.217
house,residence,1851.0,350,507,2,6,False,True,True,False,13.133
apartment,ground-floor,1852.0,102,0,2,2,False,False,True,False,9.28
house,villa,1852.0,210,1590,4,4,False,True,True,False,44.855
house,residence,1852.0,170,450,3,8,False,True,True,False,24.47
house,residence,1852.0,156,254,3,8,False,False,True,False,66.059
house,residence,1852.0,156,253,3,8,False,False,True,False,66.059
house,residence,1852.0,210,150,2,4,False,True,True,False,0.021
apartment,apartment,1852.0,105,0,3,4,False,True,True,False,95.502
house,residence,1852.0,156,112,2,4,False,True,True,False,28.379
house,residence,1853.0,75,1490,3,2,False,False,True,False,70.936
house,residence,1853.0,75,60,2,4,False,True,False,False,96.284
house,residence,1853.0,280,1062,4,4,False,True,True,False,98.309
apartment,duplex,1853.0,75,0,2,4,False,False,True,False,99.78
apartment,apartment,1853.0,75,0,3,2,True,False,False,False,165.217
house,residence,1853.0,226,173,2,4,False,True,True,False,4.495
house,mixed-building,1853.0,483,529,4,4,False,True,True,False,9.28
house,residence,1853.0,155,222,2,8,False,False,True,False,47.481
house,residence,1854.0,296,2421,3,4,False,True,True,True,58.849
house,residence,1854.0,240,1159,4,8,False,True,True,False,49.198
house,cottage,1854.0,323,2283,4,4,False,True,True,False,125.477
house,villa,1854.0,151,864,4,4,False,False,True,False,65.54
house,residence,1854.0,184,750,4,8,False,False,True,False,82.83
house,residence,1854.0,186,218,3,4,False,True,True,False,47.464
house,master-house,1855.0,269,96,2,4,False,False,False,False,17.795
house,mixed-building,1855.0,215,105,2,4,False,False,True,False,165.217
house,residence,1855.0,242,957,4,4,False,True,True,False,54.152
house,residence,1855.0,206,545,3,8,False,False,True,False,36.832
house,residence,1855.0,159,512,3,8,False,True,True,False,115.346
house,residence,1855.0,145,727,4,2,False,False,True,False,12.028
apartment,apartment,1855.0,159,0,3,8,False,True,True,False,115.346
house,residence,1856.0,105,244,3,2,False,True,True,False,89.21
house,residence,1857.0,140,290,3,4,False,True,True,False,91.854
house,mixed-building,1857.0,350,585,4,4,False,True,False,False,57.174
house,residence,1857.0,245,110,3,2,False,True,False,False,17.321
house,residence,1857.0,203,1757,4,8,False,True,True,False,88.636
house,residence,1857.0,350,3094,4,2,False,True,True,True,63.454
house,residence,1857.0,204,743,3,4,False,False,True,False,52.796
house,residence,1857.0,140,239,2,4,False,True,True,False,171.618
apartment,apartment,1857.0,91,0,2,4,False,True,False,False,92.273
house,residence,1858.0,134,70,2,4,False,True,False,False,17.321
house,mixed-building,1858.0,148,130,2,4,False,True,True,False,92.188
apartment,apartment,1858.0,78,0,3,4,False,False,False,False,87.731
house,residence,1858.0,226,1053,3,4,False,True,True,False,48.593
house,residence,1858.0,134,154,3,8,False,True,True,False,48.879
house,residence,1858.0,148,2200,4,2,False,True,True,False,71.331
apartment,apartment,1858.0,78,0,3,4,False,False,False,False,87.731
house,residence,1859.0,121,155,2,4,False,True,True,False,92.277
house,bungalow,1859.0,164,1819,4,2,False,True,True,False,127.872
house,residence,1859.0,121,285,2,4,False,True,True,False,29.22
apartment,apartment,1860.0,86,0,3,4,False,True,True,False,28.143
house,residence,1860.0,150,208,3,2,False,True,True,False,101.168
apartment,apartment,1860.0,172,0,4,8,False,True,True,False,114.139
house,residence,1860.0,481,518,2,2,False,True,True,False,2.237
apartment,apartment,1861.0,94,0,2,2,False,False,True,False,2.874
house,residence,1861.0,190,1250,4,8,False,False,True,False,103.465
house,residence,1861.0,166,826,4,4,False,True,True,False,70.97
house,residence,1862.0,698,23159,4,8,False,True,True,True,76.438
apartment,apartment,1862.0,102,0,2,4,False,True,False,False,34.83
house,residence,1862.0,698,23159,4,8,False,True,True,True,76.438
house,residence,1862.0,153,896,3,8,False,True,True,False,44.945
house,residence,1862.0,196,1470,4,4,False,True,True,False,47.099
apartment,apartment,1862.0,102,0,2,4,False,True,False,False,34.83
house,residence,1862.0,80,305,2,2,False,False,False,False,29.22
house,residence,1863.0,198,450,2,4,False,True,True,True,13.119
house,residence,1863.0,220,115,2,4,False,True,False,False,11.776
apartment,duplex,1863.0,106,0,2,6,False,False,False,False,48.354
house,residence,1863.0,161,652,3,8,False,True,True,False,56.563
house,residence,1863.0,139,109,2,8,True,True,True,False,88.007
apartment,triplex,1863.0,106,0,2,8,False,True,False,False,94.938
house,residence,1863.0,161,652,3,8,False,True,True,False,60.896
house,residence,1864.0,456,751,4,8,False,True,True,True,171.618
house,villa,1864.0,177,1632,4,4,False,False,True,False,63.042
house,residence,1864.0,214,694,4,4,False,False,True,False,53.15
apartment,apartment,1864.0,59,0,2,2,False,True,False,False,87.731
apartment,studio,1864.0,37,0,2,4,False,True,True,False,44.855
house,villa,1864.0,177,1072,4,4,False,True,True,False,49.198
house,residence,1865.0,126,451,3,6,False,True,True,True,44.122
house,mixed-building,1865.0,252,180,2,4,False,True,False,False,57.174
house,mixed-building,1866.0,187,195,2,4,False,True,False,False,51.131
house,residence,1866.0,225,120,2,2,False,True,True,False,2.773
apartment,apartment,1866.0,75,0,2,2,False,True,False,False,44.855
house,residence,1866.0,75,64,2,4,False,True,False,False,60.608
house,residence,1866.0,240,4700,4,4,False,True,True,False,160.92
house,residence,1866.0,150,159,2,4,False,True,True,False,40.246
house,villa,1866.0,209,520,4,4,False,True,True,False,53.18
house,residence,1866.0,205,467,3,8,False,False,True,False,84.063
house,residence,1866.0,225,961,4,2,False,False,False,False,10.538
house,residence,1867.0,158,2188,2,4,False,True,True,False,133.5
apartment,duplex,1867.0,53,0,2,4,False,True,False,False,71.331
apartment,apartment,1868.0,99,0,2,4,False,True,False,False,92.273
apartment,apartment,1868.0,99,0,2,4,False,True,False,False,41.631
house,residence,1868.0,187,257,2,8,False,True,True,False,16.267
house,residence,1868.0,144,1850,3,4,False,True,True,False,61.298
house,residence,1868.0,160,341,3,8,False,True,True,False,45.793
house,residence,1868.0,160,360,3,2,False,True,True,False,84.83
house,villa,1868.0,267,1560,4,2,False,True,True,False,81.925
apartment,apartment,1868.0,80,0,2,4,False,True,False,False,34.83
house,residence,1868.0,160,182,3,8,False,True,True,False,139.351
house,residence,1869.0,115,226,2,2,False,False,True,False,10.445
house,residence,1869.0,115,240,2,8,False,True,True,False,38.339
apartment,apartment,1869.0,123,0,2,4,False,False,False,False,28.143
house,residence,1869.0,115,227,2,8,False,True,True,False,36.038
house,residence,1870.0,240,1275,4,4,False,True,True,False,84.393
house,villa,1870.0,286,942,3,4,False,True,True,False,93.4
house,residence,1870.0,240,1275,4,8,False,True,True,False,84.393
house,residence,1870.0,85,700,4,2,False,True,True,False,99.78
house,mixed-building,1870.0,240,260,2,2,False,True,True,False,6.999
house,residence,1870.0,85,80,2,2,False,True,True,False,86.847
apartment,apartment,1870.0,85,0,2,8,True,True,False,False,110.213
apartment,duplex,1870.0,85,0,2,4,False,False,False,False,38.517
apartment,apartment,1870.0,131,0,2,4,False,True,False,False,82.017
apartment,apartment,1870.0,85,0,2,4,False,True,False,False,54.152
house,mixed-building,1870.0,262,100,2,4,False,True,True,False,92.273
house,residence,1870.0,240,750,4,8,False,True,True,True,96.284
house,residence,1870.0,240,75,2,8,False,True,False,False,1.757
house,residence,1870.0,147,425,3,4,False,False,True,False,32.315
house,residence,1871.0,320,1376,4,8,False,True,False,False,107.354
house,residence,1871.0,101,375,3,2,False,False,True,False,20.388
house,residence,1871.0,171,1094,4,4,False,False,True,False,63.922
house,mixed-building,1872.0,227,74,2,4,False,False,False,False,23.275
apartment,apartment,1872.0,211,0,2,6,False,True,False,False,48.879
house,residence,1873.0,197,1568,4,2,False,True,True,False,38.339
house,villa,1873.0,373,1052,4,2,False,True,True,False,15.551
house,residence,1874.0,175,2229,4,2,False,False,True,False,67.408
house,residence,1875.0,224,1062,4,2,False,True,True,False,25.666
house,residence,1875.0,88,420,3,2,False,True,True,False,92.646
apartment,duplex,1875.0,120,0,3,6,False,False,False,False,34.291
apartment,apartment,1875.0,72,0,2,2,False,True,False,False,1.757
house,residence,1875.0,112,614,4,4,False,False,True,False,79.542
house,residence,1875.0,120,604,2,2,False,True,True,False,20.697
house,residence,1875.0,104,1130,4,2,False,False,True,False,107.649
apartment,apartment,1875.0,72,0,2,2,False,True,False,False,1.757
house,residence,1875.0,208,100,2,8,False,False,False,False,56.563
apartment,studio,1875.0,48,0,2,2,False,False,False,False,92.273
house,residence,1875.0,208,6918,3,2,False,True,True,False,168.095
house,residence,1875.0,120,245,2,4,False,True,True,False,92.188
house,villa,1875.0,232,894,4,4,False,True,True,False,112.84
house,residence,1875.0,200,889,4,4,False,True,True,False,57.655
house,residence,1875.0,120,108,2,4,False,True,True,False,87.731
house,residence,1875.0,280,408,2,2,False,True,True,False,4.653
house,residence,1875.0,104,70,2,4,False,True,False,False,15.37
house,residence,1875.0,112,1115,3,2,False,True,True,False,96.618
house,residence,1875.0,120,72,3,6,False,False,False,False,34.291
house,residence,1875.0,200,463,3,4,False,True,True,False,39.687
apartment,apartment,1875.0,176,0,2,8,False,True,False,False,25.412
house,residence,1875.0,240,1916,3,4,False,True,True,False,51.176
apartment,ground-floor,1875.0,72,0,2,6,False,False,False,False,122.237
house,residence,1876.0,138,2370,3,2,False,True,True,False,40.807
house,residence,1876.0,170,329,3,4,False,True,True,False,74.655
house,residence,1876.0,202,369,3,8,False,True,True,False,71.331
house,residence,1877.0,106,215,2,2,False,False,True,False,7.581
house,residence,1877.0,90,84,2,2,False,False,True,False,101.168
house,residence,1877.0,90,115,2,2,False,True,True,False,92.646
house,residence,1878.0,181,989,4,2,False,True,True,False,89.08
house,residence,1878.0,181,70,2,2,False,True,False,False,0.245
house,residence,1878.0,173,250,2,6,False,True,True,False,53.12
house,residence,1878.0,205,735,3,4,False,True,True,False,86.248
house,residence,1879.0,58,208,2,2,False,False,True,False,92.273
house,residence,1879.0,141,170,3,4,False,True,True,False,92.646
apartment,duplex,1879.0,191,0,3,2,False,True,False,False,10.908
house,residence,1879.0,207,201,2,4,False,True,True,False,39.687
house,residence,1880.0,175,454,3,6,False,True,True,False,33.161
house,residence,1880.0,210,631,2,4,False,True,True,False,101.168
apartment,studio,1880.0,42,0,2,2,False,False,False,False,0.047
house,mixed-building,1880.0,234,260,3,4,False,True,False,False,92.622
house,villa,1880.0,210,1268,4,4,False,True,True,False,48.896
house,residence,1880.0,210,1021,3,8,False,False,True,False,138.061
apartment,ground-floor,1881.0,135,0,3,2,False,False,False,False,4.495
house,master-house,1881.0,207,254,2,2,False,True,True,False,2.874
house,residence,1881.0,186,891,4,4,False,True,True,False,66.48
house,residence,1881.0,200,324,3,8,False,False,True,False,46.386
house,residence,1881.0,200,350,2,8,False,False,True,False,46.386
house,residence,1881.0,143,415,2,4,False,True,True,False,37.482
house,mixed-building,1881.0,635,3762,4,8,False,False,False,False,22.701
house,residence,1881.0,414,3000,4,8,False,True,True,False,44.549
